result_id,season_name,season_id,matchday_number,event_id,home_team,away_team,home_goals,away_goals,total_goals,o15,o25,u25,u35,gg,ng,has_core_odds,has_league_snapshot,over_15,over_25,under_25,under_35,gg_yes,ng_yes,home_win,draw,away_win
42487,VFLM 5171,vf:season:3093653,17,vf:match:1403203387,Newcastle,Tottenham,0,2,2,1.22,1.85,1.85,1.3,1.75,1.95,True,True,True,False,True,True,False,True,False,False,True
196655,VFLM 5171,vf:season:3093653,17,vf:match:season:vflm5171:md:17:Tottenham:Brighton,Tottenham,Brighton,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
196656,VFLM 5171,vf:season:3093653,17,vf:match:season:vflm5171:md:17:WestHam:Everton,West Ham,Everton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
196646,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Bournemouth:LondonGuns,Bournemouth,London Guns,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
196648,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Brighton:WestHam,Brighton,West Ham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
196645,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Chelsea:Tottenham,Chelsea,Tottenham,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
42494,VFLM 5171,vf:season:3093653,18,vf:match:1403203396,Chelsea,Wolverhampton,2,2,4,1.14,1.45,2.5,1.6,1.6,2.15,True,True,True,True,False,False,True,False,False,True,False
42497,VFLM 5171,vf:season:3093653,18,vf:match:1403203399,Crystal Palace,Newcastle,0,0,0,1.25,1.9,1.85,1.25,1.75,1.95,True,True,False,False,True,True,False,True,False,True,False
42493,VFLM 5171,vf:season:3093653,18,vf:match:1403203402,Everton,Manchester Blue,3,2,5,1.25,1.95,1.75,1.25,1.85,1.85,True,True,True,True,False,False,True,False,True,False,False
196652,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Everton:CrystalPalace,Everton,Crystal Palace,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
196649,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Fulham:Leeds,Fulham,Leeds,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
42492,VFLM 5171,vf:season:3093653,18,vf:match:1403203401,Liverpool,Leeds,3,1,4,1.45,2.25,1.6,1.18,2.8,1.4,True,True,True,True,False,False,True,False,True,False,False
196650,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Liverpool:ManchesterBlue,Liverpool,Manchester Blue,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
42496,VFLM 5171,vf:season:3093653,18,vf:match:1403203398,London Guns,Brighton,2,1,3,1.22,1.65,2.1,1.4,1.8,1.9,True,True,True,True,False,True,True,False,True,False,False
42491,VFLM 5171,vf:season:3093653,18,vf:match:1403203400,Manchester Red,Bournemouth,4,0,4,1.25,1.85,1.85,1.3,2.25,1.55,True,True,True,True,False,False,False,True,True,False,False
196651,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Newcastle:ManchesterRed,Newcastle,Manchester Red,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
42495,VFLM 5171,vf:season:3093653,18,vf:match:1403203397,Tottenham,Aston Villa,1,1,2,1.35,2.15,1.65,1.22,1.85,1.85,True,True,True,False,True,True,True,False,False,True,False
42498,VFLM 5171,vf:season:3093653,18,vf:match:1403203395,West Ham,Fulham,0,1,1,1.3,2.1,1.65,1.22,1.95,1.75,True,True,False,False,True,True,False,True,False,False,True
196647,VFLM 5171,vf:season:3093653,18,vf:match:season:vflm5171:md:18:Wolverhampton:AstonVilla,Wolverhampton,Aston Villa,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
196644,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:AstonVilla:Newcastle,Aston Villa,Newcastle,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
42505,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Aston Villa:Crystal Palace,Aston Villa,Crystal Palace,5,1,6,1.25,1.85,1.9,1.3,2.35,1.55,True,True,True,True,False,False,True,False,True,False,False
42499,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Bournemouth:London Guns,Bournemouth,London Guns,0,3,3,1.35,2.05,1.7,1.25,1.95,1.75,True,True,True,True,False,True,False,True,False,False,True
42504,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Brighton:Chelsea,Brighton,Chelsea,2,2,4,1.22,1.85,1.9,1.35,1.7,2.0,True,True,True,True,False,False,True,False,False,True,False
196643,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:Chelsea:Brighton,Chelsea,Brighton,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
196641,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:CrystalPalace:WestHam,Crystal Palace,West Ham,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
42503,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Fulham:Everton,Fulham,Everton,1,1,2,1.7,3.35,1.3,1.06,2.6,1.45,True,True,True,False,True,True,True,False,False,True,False
196640,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:Leeds:Liverpool,Leeds,Liverpool,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
42502,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Leeds:West Ham,Leeds,West Ham,2,2,4,1.45,2.45,1.5,1.15,2.1,1.65,True,True,True,True,False,False,True,False,False,True,False
196639,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:LondonGuns:Everton,London Guns,Everton,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
42500,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Manchester Blue:Manchester Red,Manchester Blue,Manchester Red,0,3,3,1.22,1.55,2.25,1.45,1.65,2.15,True,True,True,True,False,True,False,True,False,False,True
196638,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:ManchesterBlue:Wolverhampton,Manchester Blue,Wolverhampton,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
196637,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:ManchesterRed:Bournemouth,Manchester Red,Bournemouth,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
42506,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Newcastle:Liverpool,Newcastle,Liverpool,1,3,4,1.3,1.95,1.75,1.25,1.95,1.75,True,True,True,True,False,False,True,False,False,False,True
196642,VFLM 5171,vf:season:3093653,19,vf:match:season:vflm5171:md:19:Tottenham:Fulham,Tottenham,Fulham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
42501,VFLM 5171,vf:season:3093653,19,vf:season:3093653:19:Wolverhampton:Tottenham,Wolverhampton,Tottenham,1,2,3,1.2,1.65,2.15,1.45,1.6,2.2,True,True,True,True,False,True,True,False,False,False,True
196633,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Bournemouth:AstonVilla,Bournemouth,Aston Villa,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
196636,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Brighton:CrystalPalace,Brighton,Crystal Palace,3,4,7,,,,,,,False,True,True,True,False,False,True,False,False,False,True
42508,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Brighton:Bournemouth,Brighton,Bournemouth,2,0,2,1.3,2.1,1.65,1.2,2.0,1.7,True,True,True,False,True,True,False,True,True,False,False
42511,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Chelsea:Tottenham,Chelsea,Tottenham,0,1,1,1.25,1.75,1.95,1.35,1.65,2.15,True,True,False,False,True,True,False,True,False,False,True
42514,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Crystal Palace:Wolverhampton,Crystal Palace,Wolverhampton,1,3,4,1.16,1.5,2.5,1.55,1.5,2.4,True,True,True,True,False,False,True,False,False,False,True
196631,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Everton:ManchesterRed,Everton,Manchester Red,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
42507,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Everton:Leeds,Everton,Leeds,1,0,1,1.8,3.5,1.25,1.06,3.0,1.35,True,True,False,False,True,True,False,True,True,False,False
196630,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Fulham:Chelsea,Fulham,Chelsea,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
42510,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Liverpool:Aston Villa,Liverpool,Aston Villa,1,2,3,1.35,2.1,1.65,1.22,1.95,1.75,True,True,True,True,False,True,True,False,False,False,True
196635,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Liverpool:Tottenham,Liverpool,Tottenham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
42513,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:London Guns:Manchester Blue,London Guns,Manchester Blue,3,1,4,1.14,1.5,2.5,1.6,1.5,2.4,True,True,True,True,False,False,True,False,True,False,False
42509,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:Manchester Red:Fulham,Manchester Red,Fulham,2,1,3,1.3,2.05,1.7,1.25,2.55,1.45,True,True,True,True,False,True,True,False,True,False,False
196629,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Newcastle:ManchesterBlue,Newcastle,Manchester Blue,4,3,7,,,,,,,False,True,True,True,False,False,True,False,True,False,False
42512,VFLM 5171,vf:season:3093653,20,vf:season:3093653:20:West Ham:Newcastle,West Ham,Newcastle,2,3,5,1.22,1.6,2.15,1.35,1.8,1.95,True,True,True,True,False,False,True,False,False,False,True
196632,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:WestHam:LondonGuns,West Ham,London Guns,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
196634,VFLM 5171,vf:season:3093653,20,vf:match:season:vflm5171:md:20:Wolverhampton:Leeds,Wolverhampton,Leeds,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
196621,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:AstonVilla:Everton,Aston Villa,Everton,4,1,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
42522,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Aston Villa:West Ham,Aston Villa,West Ham,2,1,3,1.3,1.95,1.8,1.3,1.85,1.85,True,True,True,True,False,True,True,False,True,False,False
42516,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Bournemouth:Chelsea,Bournemouth,Chelsea,1,5,6,1.2,1.65,2.05,1.45,1.8,1.9,True,True,True,True,False,False,True,False,False,False,True
196628,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:Chelsea:Liverpool,Chelsea,Liverpool,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
42517,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Fulham:London Guns,Fulham,London Guns,0,1,1,1.35,2.0,1.7,1.22,1.8,1.9,True,True,False,False,True,True,False,True,False,False,True
196626,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:Fulham:Brighton,Fulham,Brighton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
196625,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:Leeds:Newcastle,Leeds,Newcastle,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
42521,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Leeds:Manchester Red,Leeds,Manchester Red,0,4,4,1.55,2.5,1.5,1.18,2.3,1.55,True,True,True,True,False,False,False,True,False,False,True
196622,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:LondonGuns:CrystalPalace,London Guns,Crystal Palace,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
42519,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Manchester Blue:Brighton,Manchester Blue,Brighton,1,0,1,1.18,1.6,2.15,1.5,1.9,1.85,True,True,False,False,True,True,False,True,True,False,False
196623,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:ManchesterBlue:Bournemouth,Manchester Blue,Bournemouth,4,1,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
196624,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:ManchesterRed:WestHam,Manchester Red,West Ham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
42518,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Newcastle:Everton,Newcastle,Everton,0,5,5,1.55,2.6,1.45,1.1,2.2,1.6,True,True,True,True,False,False,False,True,False,False,True
42520,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Tottenham:Crystal Palace,Tottenham,Crystal Palace,2,0,2,1.25,1.7,2.0,1.45,2.05,1.7,True,True,True,False,True,True,False,True,True,False,False
196627,VFLM 5171,vf:season:3093653,21,vf:match:season:vflm5171:md:21:Tottenham:Wolverhampton,Tottenham,Wolverhampton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
42515,VFLM 5171,vf:season:3093653,21,vf:season:3093653:21:Wolverhampton:Liverpool,Wolverhampton,Liverpool,1,4,5,1.16,1.6,2.25,1.5,1.65,2.1,True,True,True,True,False,False,True,False,False,False,True
196613,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Bournemouth:Leeds,Bournemouth,Leeds,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
42528,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Bournemouth:Manchester Blue,Bournemouth,Manchester Blue,1,2,3,1.2,1.7,2.05,1.35,1.9,1.8,True,True,True,True,False,True,True,False,False,False,True
42527,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Brighton:Fulham,Brighton,Fulham,3,1,4,1.45,2.25,1.6,1.2,2.2,1.6,True,True,True,True,False,False,True,False,True,False,False
196615,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Brighton:LondonGuns,Brighton,London Guns,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
42530,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Chelsea:Crystal Palace,Chelsea,Crystal Palace,3,2,5,1.15,1.55,2.3,1.55,1.95,1.8,True,True,True,True,False,False,True,False,True,False,False
196617,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:CrystalPalace:ManchesterRed,Crystal Palace,Manchester Red,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
196619,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Everton:ManchesterBlue,Everton,Manchester Blue,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
42529,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Everton:Aston Villa,Everton,Aston Villa,0,1,1,1.55,2.9,1.35,1.09,2.25,1.6,True,True,False,False,True,True,False,True,False,False,True
196620,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Liverpool:Fulham,Liverpool,Fulham,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
42523,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Liverpool:Tottenham,Liverpool,Tottenham,2,1,3,1.22,1.7,2.0,1.4,1.85,1.9,True,True,True,True,False,True,True,False,True,False,False
42525,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:London Guns:Leeds,London Guns,Leeds,3,1,4,1.3,1.9,1.8,1.3,2.15,1.65,True,True,True,True,False,False,True,False,True,False,False
42524,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:Manchester Red:Newcastle,Manchester Red,Newcastle,4,1,5,1.25,1.75,2.0,1.3,2.15,1.6,True,True,True,True,False,False,True,False,True,False,False
196618,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Newcastle:Tottenham,Newcastle,Tottenham,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
42526,VFLM 5171,vf:season:3093653,22,vf:season:3093653:22:West Ham:Wolverhampton,West Ham,Wolverhampton,1,3,4,1.15,1.5,2.4,1.55,1.5,2.45,True,True,True,True,False,False,True,False,False,False,True
196614,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:WestHam:AstonVilla,West Ham,Aston Villa,1,4,5,,,,,,,False,True,True,True,False,False,True,False,False,False,True
196616,VFLM 5171,vf:season:3093653,22,vf:match:season:vflm5171:md:22:Wolverhampton:Chelsea,Wolverhampton,Chelsea,0,6,6,,,,,,,False,True,True,True,False,False,False,True,False,False,True
196610,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:AstonVilla:CrystalPalace,Aston Villa,Crystal Palace,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
42536,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Aston Villa:Manchester Red,Aston Villa,Manchester Red,1,1,2,1.4,2.15,1.6,1.22,2.0,1.7,True,True,True,False,True,True,True,False,False,True,False
196611,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:Chelsea:Newcastle,Chelsea,Newcastle,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
42533,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Crystal Palace:Liverpool,Crystal Palace,Liverpool,2,1,3,1.25,1.7,2.05,1.35,1.9,1.8,True,True,True,True,False,True,True,False,True,False,False
196607,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:Fulham:Wolverhampton,Fulham,Wolverhampton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
42537,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Fulham:Bournemouth,Fulham,Bournemouth,1,0,1,1.5,2.5,1.45,1.16,2.15,1.65,True,True,False,False,True,True,False,True,True,False,False
196606,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:Leeds:Everton,Leeds,Everton,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
42532,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Leeds:Brighton,Leeds,Brighton,0,2,2,1.65,3.05,1.35,1.09,2.3,1.55,True,True,True,False,True,True,False,True,False,False,True
196612,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:Liverpool:Brighton,Liverpool,Brighton,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
42535,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Manchester Blue:Chelsea,Manchester Blue,Chelsea,4,1,5,1.12,1.45,2.6,1.65,1.5,2.45,True,True,True,True,False,False,True,False,True,False,False
196605,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:ManchesterBlue:WestHam,Manchester Blue,West Ham,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
196609,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:ManchesterRed:LondonGuns,Manchester Red,London Guns,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
42531,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Newcastle:London Guns,Newcastle,London Guns,1,3,4,1.22,1.7,2.0,1.35,1.7,2.05,True,True,True,True,False,False,True,False,False,False,True
42534,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Tottenham:West Ham,Tottenham,West Ham,1,0,1,1.18,1.7,2.05,1.4,1.7,2.05,True,True,False,False,True,True,False,True,True,False,False
196608,VFLM 5171,vf:season:3093653,23,vf:match:season:vflm5171:md:23:Tottenham:Bournemouth,Tottenham,Bournemouth,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
42538,VFLM 5171,vf:season:3093653,23,vf:season:3093653:23:Wolverhampton:Everton,Wolverhampton,Everton,1,1,2,1.4,2.2,1.6,1.18,1.95,1.75,True,True,True,False,True,True,True,False,False,True,False
196602,VFLM 5171,vf:season:3093653,24,vf:match:season:vflm5171:md:24:Bournemouth:Chelsea,Bournemouth,Chelsea,0,3,3,,,,,,,False,True,True,True,False,True,False,True,False,False,True
42540,VFLM 5171,vf:season:3093653,24,vf:match:1403203449,Bournemouth,Leeds,2,1,3,1.6,2.85,1.4,1.1,2.3,1.55,True,True,True,True,False,True,True,False,True,False,False
196601,VFLM 5171,vf:season:3093653,24,vf:match:season:vflm5171:md:24:Brighton:ManchesterRed,Brighton,Manchester Red,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
42541,VFLM 5171,vf:season:3093653,24,vf:match:1403203450,Brighton,Newcastle,1,0,1,1.35,2.1,1.65,1.22,1.85,1.85,True,True,False,False,True,True,False,True,True,False,False
42544,VFLM 5171,vf:season:3093653,24,vf:match:1403203446,Chelsea,Liverpool,3,3,6,1.18,1.65,2.1,1.4,1.55,2.25,True,True,True,True,False,False,True,False,False,True,False
196599,VFLM 5171,vf:season:3093653,24,vf:match:season:vflm5171:md:24:CrystalPalace:ManchesterBlue,Crystal Palace,Manchester Blue,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
